WEBTASK;WT-003451;ID000143;e4e085716e37291f016ea2db7c4e13f1;CONFIG_FNC / SYLOB 9_DLBC-TO TEST 2 / 1191-AF-00021-EP;ID000143;Demande de Sandra<cr/>Lors de notre dernière réunion, je vous avais parlé d'un configurateur pour les non conformité afin de pouvoir gérer ces dernières plus facilement. Ci-joint un fichier excel avec un modèle pour en parler. L'idée serait sur les AC ou appro puisse alimenter les non conformité de SYLOB via un configurateur. je suis partie de SYLOB en l'adaptant. Je sais que dans ce modèle il y a des infos qu'on ne retrouve pas dans les non conformité mais dont nous avons besoin. Je reste à votre dispo pour vous expliquer plus en détail.;Gérer les scénarios de saisie;1;e4e0befc81b308af0181e910c133084c;e4e083c06caa648f016cd535ad3359da;e4e087a587fba4670187fbdb84b70050;00:00:00;20/09/2024;5;false;Commentaire Wimi de EP du 14/10/24 :<cr/>Nous avons apporté les modifications dans le configurateur.<cr/>Je vous laisse tester et me dire si cela est ok;;;ON;;;;false;;0;;e4e097dc8e55dcdf018e560d30d50362;SAV;e4e084d98b22486f018b5b28c26761bd;;20241014_09:50_V03.01;DLBC-TO;0;14/10/2024 - 09:50:46;emilie PARSY;
WEBTASK;SWT-000001;SWTK000001;e4e085716e37291f016ea2db7c4e13f1;TEST 16/10/24;SWTK000001;azerty;;0;e4e0befc81b308af0181e8eaaad80830;e4e0858e6cdaf9a4016ce33ebe5b008e;e4e087a587fba4670187fbbfa23e0021;;17/10/2024;0;0;;;;OFF;;;;0;;;;e4e097dc8e55dcdf018e55fbc97500b1;FAISABILITÉ;;;20241016_19:01_V00.00;SANS BASE;0;16/10/2024 - 19:01:39;xavier SIMON;
WEBTASK;SWT-000002;SWTK000001;e4e085716e37291f016ea2db7c4e13f1;TEST 16/10/24;SWTK000001;azerty;;0;e4e0befc81b308af0181e8eaaad80830;e4e0858e6cdaf9a4016ce33ebe5b008e;e4e087a587fba4670187fbbfa23e0021;;17/10/2024;0;0;réponse du test TEST 16/10/24;;;ON;;;;0;;;;e4e097dc8e55dcdf018e55fbc97500b1;FAISABILITÉ;;;20241016_19:02_V00.00;SANS BASE;0;16/10/2024 - 19:02:03;xavier SIMON;
WEBTASK;SWT-000003;ID000055;e4e085716e37291f016ea2db7c4e13f1;FLUX CRM / CONSTRUCTION / SYLOB 9_DLBC-TO / 1169-AF-00021-EP;ID000055;Suite à notre intervention du 15/06/23, PAGOS doit :<cr/><cr/>- Alléger le visuel de création suspect/opportunité/action commerciale<cr/>- Ajouter les champs supplémentaires dans suspect/opportunité/action commerciale<cr/>- Créer un jeu d'essai (sans configurateur) pour une présentation<cr/>- Imaginer et dessiner le logigramme du futur configurateur pour les chefs de secteur;SUSPECT / OPPORTUNITE / ACTIONS COMMERCIALES;1;e4e0befc81b308af0181e91c73f00856;e4e0858e6cdaf9a4016ce33ebe5b008e;e4e087a587fba4670187fbdb84b70050;00:00:00;16/09/2024;2;false;MARCHE PAS COMME D'HAB;;;ON;;;;false;;0;;e4e097dc8e55dcdf018e5611c95804e3;SAV;e4e085f088e2918c0188e37f3be9005d;;20241016_19:02_V09.01;DLBC-TO TEST 2;0;16/10/2024 - 19:02:52;xavier SIMON;
